turn_id,session_id,start_timestamp,end_timestamp,local_date,local_hour,trigger,latency_seconds,message_count,text_chars,has_text,has_media,uses_reply,uses_mention,inbound_direct,bot_targeted_reply,utility_like,any_followup_2m,explicit_followup_2m,followup_seconds
836,21,1784886951,1784886959,2026-07-24,17,被点名/被回复,4,2,8,True,True,False,True,True,False,False,True,True,4
837,21,1784886993,1784886993,2026-07-24,17,被点名/被回复,4,1,27,True,False,True,False,True,True,False,True,False,2
838,21,1784886995,1784886995,2026-07-24,17,连续对话,0,1,0,False,True,False,False,False,False,False,True,False,6
839,21,1784887010,1784887010,2026-07-24,17,连续对话,9,1,0,False,True,False,False,False,False,False,True,True,3
840,21,1784887017,1784887017,2026-07-24,17,被点名/被回复,4,1,8,True,True,False,True,True,False,False,True,False,4
841,21,1784887029,1784887031,2026-07-24,17,自主定向回复,3,3,24,True,True,True,False,False,True,False,True,False,5
842,21,1784887036,1784887040,2026-07-24,17,连续对话,0,2,8,True,True,False,True,False,False,False,True,False,15
843,21,1784887061,1784887061,2026-07-24,17,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,3
844,21,1784887069,1784887069,2026-07-24,17,连续对话,5,1,8,True,True,False,True,False,False,False,True,False,3
845,21,1784887092,1784887098,2026-07-24,17,连续对话,5,2,8,True,True,False,True,False,False,False,True,False,18
846,21,1784887182,1784887190,2026-07-24,17,自主定向回复,0,3,104,True,True,True,True,False,True,False,True,False,8
847,21,1784887202,1784887202,2026-07-24,18,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,2
848,21,1784887210,1784887210,2026-07-24,18,连续对话,6,1,8,True,True,False,True,False,False,False,True,False,45
849,21,1784887287,1784887287,2026-07-24,18,自主定向回复,3,1,43,True,True,True,False,False,True,False,True,False,3
850,21,1784887296,1784887296,2026-07-24,18,连续对话,6,1,0,False,True,False,False,False,False,False,True,False,5
851,21,1784887303,1784887303,2026-07-24,18,连续对话,2,1,8,True,True,False,True,False,False,False,True,False,3
852,21,1784887324,1784887324,2026-07-24,18,连续对话,1,1,0,False,True,False,False,False,False,False,True,True,54
853,21,1784887400,1784887400,2026-07-24,18,被点名/被回复,4,1,0,False,True,False,False,True,False,False,True,False,1
854,21,1784887409,1784887409,2026-07-24,18,连续对话,8,1,39,True,True,False,True,False,False,False,True,False,0
855,21,1784887410,1784887422,2026-07-24,18,连续对话,1,3,0,False,True,False,False,False,False,False,True,False,4
856,21,1784887442,1784887442,2026-07-24,18,自主定向回复,16,1,28,True,True,True,False,False,True,False,True,True,18
857,21,1784887535,1784887535,2026-07-24,18,被点名/被回复,0,1,13,True,False,True,False,True,True,True,True,False,6
858,21,1784887564,1784887565,2026-07-24,18,连续对话,23,2,24,True,True,False,False,False,False,True,True,True,2
859,21,1784887602,1784887602,2026-07-24,18,被点名/被回复,1,1,27,True,True,True,False,True,True,False,True,False,4
860,21,1784887635,1784887647,2026-07-24,18,自主定向回复,1,3,16,True,True,True,False,False,True,True,True,False,1
861,21,1784887650,1784887650,2026-07-24,18,连续对话,2,1,71,True,True,False,False,False,False,False,True,True,7
862,21,1784887668,1784887674,2026-07-24,18,被点名/被回复,3,2,71,True,True,False,True,True,False,False,True,True,3
863,21,1784887683,1784887683,2026-07-24,18,被点名/被回复,1,1,194,True,False,True,False,True,True,False,True,False,9
864,21,1784887873,1784887877,2026-07-24,18,环境话题加入,5,2,84,True,True,False,False,False,False,False,True,False,0
865,21,1784887912,1784887912,2026-07-24,18,连续对话,3,1,9,True,True,False,False,False,False,True,True,True,5
866,21,1784887936,1784887951,2026-07-24,18,被点名/被回复,8,3,20,True,True,True,True,True,True,False,True,True,3
867,21,1784887977,1784887978,2026-07-24,18,被点名/被回复,4,2,0,False,True,False,False,True,False,False,True,False,4
868,21,1784888348,1784888350,2026-07-24,18,环境话题加入,5,2,0,False,True,False,False,False,False,False,True,False,3
869,21,1784888401,1784888401,2026-07-24,18,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,3
870,21,1784888467,1784888467,2026-07-24,18,连续对话,10,1,0,False,True,False,False,False,False,False,True,False,3
871,21,1784888477,1784888477,2026-07-24,18,连续对话,3,1,13,True,True,False,True,False,False,False,True,False,13
872,21,1784888686,1784888691,2026-07-24,18,环境话题加入,4,3,25,True,True,False,False,False,False,False,True,False,0
873,21,1784888835,1784888837,2026-07-24,18,连续对话,3,2,0,False,True,False,False,False,False,False,True,False,5
874,21,1784888913,1784888913,2026-07-24,18,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,2
875,21,1784888918,1784888918,2026-07-24,18,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,89
876,21,1784889043,1784889043,2026-07-24,18,连续对话,15,1,30,True,True,False,False,False,False,False,True,False,11
877,21,1784889454,1784889455,2026-07-24,18,环境话题加入,5,2,0,False,True,False,False,False,False,False,True,False,18
878,21,1784889711,1784889725,2026-07-24,18,环境话题加入,9,2,4,True,True,False,True,False,False,False,True,False,103
879,21,1784889842,1784889853,2026-07-24,18,连续对话,14,2,10,True,True,False,True,False,False,False,True,False,43
880,21,1784889912,1784889924,2026-07-24,18,连续对话,6,2,5,True,True,False,True,False,False,False,True,True,5
881,21,1784891178,1784891189,2026-07-24,19,环境话题加入,8,2,8,True,True,False,True,False,False,False,True,False,16
882,21,1784891233,1784891244,2026-07-24,19,连续对话,8,2,5,True,True,False,True,False,False,False,True,False,10
883,21,1784891279,1784891279,2026-07-24,19,连续对话,0,1,0,False,True,False,False,False,False,False,True,False,1
884,21,1784891290,1784891290,2026-07-24,19,连续对话,5,2,13,True,True,False,True,False,False,False,True,False,5
885,21,1784891301,1784891301,2026-07-24,19,连续对话,6,1,6,True,True,False,True,False,False,False,True,False,6
886,21,1784891311,1784891311,2026-07-24,19,连续对话,1,1,0,False,True,False,False,False,False,False,True,True,1
887,21,1784891322,1784891322,2026-07-24,19,被点名/被回复,10,1,8,True,True,False,True,True,False,False,True,False,19
888,21,1784891602,1784891602,2026-07-24,19,环境话题加入,2,1,59,True,False,False,False,False,False,False,True,False,5
889,21,1784891782,1784891782,2026-07-24,19,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,4
890,21,1784891792,1784891792,2026-07-24,19,连续对话,6,1,8,True,True,False,True,False,False,False,True,False,6
891,21,1784891845,1784891845,2026-07-24,19,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,1
892,21,1784891856,1784891856,2026-07-24,19,连续对话,1,1,8,True,True,False,True,False,False,False,True,False,34
893,21,1784892045,1784892045,2026-07-24,19,环境话题加入,1,1,58,True,True,False,False,False,False,False,True,False,5
894,21,1784892060,1784892060,2026-07-24,19,连续对话,10,1,0,False,True,False,False,False,False,False,True,False,9
895,21,1784892070,1784892070,2026-07-24,19,连续对话,0,1,8,True,True,False,True,False,False,False,True,False,6
896,21,1784892096,1784892096,2026-07-24,19,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,6
897,21,1784892107,1784892107,2026-07-24,19,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,3
898,21,1784892194,1784892197,2026-07-24,19,连续对话,8,2,0,False,True,False,False,False,False,False,True,False,1
899,21,1784892326,1784892326,2026-07-24,19,连续对话,6,2,0,False,True,False,False,False,False,False,True,False,7
900,21,1784892570,1784892573,2026-07-24,19,环境话题加入,4,2,85,True,True,False,False,False,False,False,True,False,18
901,21,1784892644,1784892644,2026-07-24,19,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,49
902,21,1784892870,1784892881,2026-07-24,19,自主定向回复,6,3,25,True,True,True,False,False,True,False,True,False,2
903,21,1784893176,1784893176,2026-07-24,19,自主定向回复,22,1,0,False,True,True,False,False,True,False,True,False,62
904,21,1784893239,1784893239,2026-07-24,19,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,16
905,21,1784893336,1784893336,2026-07-24,19,连续对话,1,1,5,True,False,False,False,False,False,False,True,False,7
906,21,1784893758,1784893758,2026-07-24,19,环境话题加入,4,1,29,True,True,False,False,False,False,False,True,False,18
907,21,1784893781,1784893781,2026-07-24,19,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,32
908,21,1784893817,1784893817,2026-07-24,19,连续对话,4,1,0,False,True,False,False,False,False,False,True,True,6
909,21,1784894006,1784894007,2026-07-24,19,被点名/被回复,6,2,38,True,False,True,False,True,True,False,True,False,18
910,21,1784894115,1784894115,2026-07-24,19,连续对话,1,1,28,True,False,False,False,False,False,False,True,False,1
911,21,1784894126,1784894126,2026-07-24,19,连续对话,3,1,32,True,False,False,False,False,False,False,True,False,3
912,21,1784894194,1784894194,2026-07-24,19,连续对话,8,1,31,True,False,False,False,False,False,False,True,False,2
913,21,1784894265,1784894265,2026-07-24,19,连续对话,0,1,42,True,False,False,True,False,False,False,True,False,2
914,21,1784894466,1784894466,2026-07-24,20,环境话题加入,1,1,0,False,True,False,False,False,False,False,True,True,4
915,21,1784894477,1784894477,2026-07-24,20,被点名/被回复,2,1,6,True,False,False,False,True,False,False,True,False,0
916,21,1784894536,1784894536,2026-07-24,20,连续对话,14,1,24,True,False,False,False,False,False,True,True,False,0
917,21,1784894539,1784894562,2026-07-24,20,连续对话,3,2,10,True,True,False,False,False,False,True,True,False,16
918,21,1784894589,1784894589,2026-07-24,20,连续对话,9,1,8,True,True,False,False,False,False,False,True,False,3
919,21,1784894621,1784894621,2026-07-24,20,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,0
920,21,1784894624,1784894628,2026-07-24,20,连续对话,0,2,26,True,True,False,True,False,False,False,True,False,1
921,21,1784894698,1784894698,2026-07-24,20,连续对话,3,1,8,True,False,False,False,False,False,False,True,False,4
922,21,1784895040,1784895042,2026-07-24,20,被点名/被回复,9,2,28,True,True,False,False,True,False,False,True,False,2
923,21,1784895046,1784895047,2026-07-24,20,连续对话,2,2,23,True,True,False,False,False,False,False,True,False,2
924,21,1784895160,1784895160,2026-07-24,20,连续对话,3,1,50,True,False,False,True,False,False,False,True,False,18
925,21,1784895289,1784895289,2026-07-24,20,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,2
926,21,1784895430,1784895430,2026-07-24,20,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,5
927,21,1784895450,1784895450,2026-07-24,20,连续对话,7,1,31,True,True,False,False,False,False,False,True,True,17
928,21,1784895586,1784895586,2026-07-24,20,被点名/被回复,119,1,8,True,False,False,False,True,False,False,True,False,11
929,21,1784895598,1784895612,2026-07-24,20,自主定向回复,1,2,33,True,False,True,False,False,True,False,True,False,33
930,21,1784895655,1784895655,2026-07-24,20,连续对话,1,1,58,True,True,False,False,False,False,False,True,False,10
931,21,1784895671,1784895671,2026-07-24,20,连续对话,6,1,31,True,True,False,False,False,False,False,False,False,
932,21,1784895812,1784895819,2026-07-24,20,连续对话,1,3,31,True,True,False,False,False,False,False,False,False,
933,21,1784896432,1784896432,2026-07-24,20,环境话题加入,8,1,9,True,False,False,True,False,False,False,True,False,6
934,21,1784896439,1784896443,2026-07-24,20,连续对话,1,3,16,True,True,False,False,False,False,False,True,True,10
935,21,1784896474,1784896475,2026-07-24,20,被点名/被回复,2,2,25,True,False,True,False,True,True,False,True,False,1
936,21,1784896528,1784896563,2026-07-24,20,自主定向回复,38,3,52,True,True,True,False,False,True,False,True,True,18
937,21,1784896695,1784896695,2026-07-24,20,被点名/被回复,6,1,31,True,False,True,False,True,True,False,True,True,17
938,21,1784896735,1784896735,2026-07-24,20,被点名/被回复,14,1,15,True,False,False,False,True,False,False,True,False,24
939,21,1784896804,1784896806,2026-07-24,20,连续对话,1,2,46,True,True,False,False,False,False,False,True,True,34
940,21,1784896900,1784896900,2026-07-24,20,被点名/被回复,8,1,23,True,False,True,False,True,True,False,True,False,21
941,21,1784896923,1784896923,2026-07-24,20,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,4
942,21,1784896936,1784896945,2026-07-24,20,连续对话,9,3,27,True,True,False,True,False,False,False,True,True,19
943,21,1784896978,1784896978,2026-07-24,20,被点名/被回复,10,1,18,True,True,False,False,True,False,False,True,False,0
944,21,1784896984,1784896984,2026-07-24,20,连续对话,6,1,0,False,True,False,False,False,False,False,True,False,84
945,21,1784897097,1784897097,2026-07-24,20,自主定向回复,5,1,22,True,True,True,False,False,True,False,True,False,42
946,21,1784897151,1784897159,2026-07-24,20,连续对话,0,3,4,True,True,False,True,False,False,False,True,False,7
947,21,1784897171,1784897171,2026-07-24,20,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,14
948,21,1784897190,1784897190,2026-07-24,20,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,51
949,21,1784897254,1784897260,2026-07-24,20,连续对话,13,2,0,False,True,False,False,False,False,False,True,False,15
950,21,1784897282,1784897290,2026-07-24,20,连续对话,4,2,50,True,True,False,False,False,False,False,True,False,1
951,21,1784897292,1784897308,2026-07-24,20,连续对话,1,3,45,True,True,False,False,False,False,False,True,True,9
952,21,1784897319,1784897321,2026-07-24,20,被点名/被回复,2,2,32,True,True,False,False,True,False,True,True,False,4
953,21,1784897328,1784897328,2026-07-24,20,自主定向回复,3,1,20,True,True,True,False,False,True,False,True,False,6
954,21,1784897336,1784897336,2026-07-24,20,连续对话,2,1,9,True,True,False,False,False,False,False,True,False,2
955,21,1784897340,1784897340,2026-07-24,20,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,2
956,21,1784897344,1784897353,2026-07-24,20,连续对话,2,3,37,True,True,False,True,False,False,False,True,False,1
957,21,1784897393,1784897393,2026-07-24,20,连续对话,4,1,0,False,True,False,False,False,False,False,True,True,18
958,21,1784897454,1784897482,2026-07-24,20,被点名/被回复,17,5,83,True,True,True,False,True,True,True,True,True,9
959,21,1784897497,1784897502,2026-07-24,20,被点名/被回复,4,2,18,True,True,False,False,True,False,False,True,False,1
960,21,1784897507,1784897507,2026-07-24,20,自主定向回复,4,2,21,True,True,True,False,False,True,False,True,True,1
961,21,1784897522,1784897524,2026-07-24,20,被点名/被回复,6,2,0,False,True,False,False,True,False,False,True,False,8
962,21,1784897547,1784897551,2026-07-24,20,自主定向回复,3,3,49,True,True,True,False,False,True,False,True,False,6
963,21,1784897570,1784897572,2026-07-24,20,连续对话,4,2,32,True,True,False,False,False,False,False,False,False,
964,21,1784897840,1784897842,2026-07-24,20,自主定向回复,2,2,40,True,True,True,False,False,True,False,True,False,20
965,21,1784897891,1784897891,2026-07-24,20,连续对话,29,1,9,True,True,False,False,False,False,False,True,True,6
966,21,1784897940,1784897945,2026-07-24,20,被点名/被回复,2,2,26,True,True,True,False,True,True,False,True,False,5
967,21,1784897966,1784897966,2026-07-24,20,连续对话,14,1,30,True,False,False,False,False,False,False,True,True,7
968,21,1784897986,1784897986,2026-07-24,20,被点名/被回复,13,1,16,True,True,True,False,True,True,False,True,True,50
969,21,1784898051,1784898051,2026-07-24,21,被点名/被回复,15,1,16,True,True,True,False,True,True,False,True,False,69
970,21,1784898207,1784898207,2026-07-24,21,被点名/被回复,17,1,20,True,True,False,False,True,False,False,True,True,37
971,21,1784898259,1784898259,2026-07-24,21,被点名/被回复,15,1,13,True,True,True,False,True,True,False,True,True,31
972,21,1784898304,1784898304,2026-07-24,21,被点名/被回复,6,1,31,True,True,True,False,True,True,False,False,False,
973,21,1784898452,1784898452,2026-07-24,21,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,1
974,21,1784898457,1784898457,2026-07-24,21,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,0
975,21,1784898472,1784898472,2026-07-24,21,自主定向回复,8,1,21,True,False,True,False,False,True,False,True,True,1
976,21,1784898474,1784898474,2026-07-24,21,被点名/被回复,1,1,25,True,False,True,False,True,True,False,True,False,3
977,21,1784898488,1784898488,2026-07-24,21,自主定向回复,3,1,13,True,False,True,False,False,True,True,True,False,9
978,21,1784898505,1784898505,2026-07-24,21,自主定向回复,0,1,124,True,False,True,False,False,True,False,True,True,17
979,21,1784898523,1784898523,2026-07-24,21,被点名/被回复,1,1,17,True,True,True,False,True,True,False,True,True,8
980,21,1784898544,1784898544,2026-07-24,21,被点名/被回复,13,1,59,True,False,True,False,True,True,False,True,False,28
981,21,1784898583,1784898583,2026-07-24,21,自主定向回复,11,1,226,True,False,True,False,False,True,False,True,False,31
982,21,1784898621,1784898621,2026-07-24,21,连续对话,7,1,23,True,True,False,False,False,False,False,True,False,4
983,21,1784898629,1784898629,2026-07-24,21,连续对话,4,1,0,False,True,False,False,False,False,False,True,True,19
984,21,1784898662,1784898675,2026-07-24,21,被点名/被回复,4,4,87,True,True,True,False,True,True,False,True,True,15
985,21,1784898695,1784898695,2026-07-24,21,被点名/被回复,4,1,0,False,True,False,False,True,False,False,True,False,3
986,21,1784898710,1784898710,2026-07-24,21,自主定向回复,12,1,37,True,True,True,False,False,True,False,True,True,14
987,21,1784898738,1784898740,2026-07-24,21,被点名/被回复,14,2,25,True,True,True,False,True,True,False,True,True,18
988,21,1784898773,1784898795,2026-07-24,21,被点名/被回复,1,4,37,True,True,True,False,True,True,False,True,True,12
989,21,1784898821,1784898821,2026-07-24,21,被点名/被回复,5,1,25,True,True,True,False,True,True,False,True,False,34
990,21,1784898860,1784898863,2026-07-24,21,连续对话,5,2,0,False,True,False,False,False,False,False,True,True,37
991,21,1784898914,1784898916,2026-07-24,21,被点名/被回复,13,2,93,True,False,True,False,True,True,False,True,False,16
992,21,1784898943,1784898950,2026-07-24,21,自主定向回复,3,3,29,True,True,True,True,False,True,False,True,False,56
993,21,1784899426,1784899426,2026-07-24,21,自主定向回复,19,1,30,True,False,True,False,False,True,False,True,False,18
994,21,1784899681,1784899683,2026-07-24,21,被点名/被回复,16,2,34,True,True,True,False,True,True,False,True,False,28
995,21,1784899742,1784899742,2026-07-24,21,自主定向回复,18,1,51,True,True,True,False,False,True,False,True,False,8
996,21,1784899790,1784899796,2026-07-24,21,连续对话,4,2,0,False,True,False,False,False,False,False,True,False,7
997,21,1784899913,1784899913,2026-07-24,21,连续对话,1,1,9,True,True,False,False,False,False,False,True,False,15
998,21,1784899929,1784899929,2026-07-24,21,连续对话,0,1,13,True,True,False,False,False,False,False,True,True,25
999,21,1784899973,1784899973,2026-07-24,21,被点名/被回复,19,1,25,True,True,False,False,True,False,False,True,False,20
1000,21,1784900207,1784900209,2026-07-24,21,被点名/被回复,7,2,12,True,True,False,False,True,False,False,True,True,17
1001,21,1784900339,1784900339,2026-07-24,21,被点名/被回复,1,1,57,True,False,False,False,True,False,False,True,False,16
1002,21,1784900483,1784900483,2026-07-24,21,连续对话,3,1,28,True,False,False,False,False,False,False,True,False,1
1003,21,1784901095,1784901095,2026-07-24,21,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,6
1004,21,1784901105,1784901105,2026-07-24,21,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,16
1005,21,1784901178,1784901178,2026-07-24,21,连续对话,6,1,17,True,False,False,False,False,False,False,True,False,7
1006,21,1784901319,1784901324,2026-07-24,21,被点名/被回复,3,2,0,False,True,False,False,True,False,False,True,True,2
1007,21,1784901426,1784901428,2026-07-24,21,被点名/被回复,28,2,34,True,True,True,False,True,True,False,True,False,28
1008,21,1784901523,1784901525,2026-07-24,21,自主定向回复,0,2,34,True,True,True,False,False,True,False,True,False,36
1009,21,1784901566,1784901575,2026-07-24,21,自主定向回复,4,2,5,True,True,True,False,False,True,False,True,False,8
1010,21,1784901599,1784901599,2026-07-24,21,自主定向回复,16,1,31,True,False,True,False,False,True,False,True,False,1
1011,21,1784901602,1784901604,2026-07-24,22,自主定向回复,2,2,19,True,True,True,False,False,True,False,True,False,0
1012,21,1784901620,1784901637,2026-07-24,22,自主定向回复,1,4,57,True,True,True,False,False,True,False,True,True,7
1013,21,1784901655,1784901655,2026-07-24,22,被点名/被回复,11,1,24,True,False,True,False,True,True,False,True,True,11
1014,21,1784901679,1784901679,2026-07-24,22,被点名/被回复,0,1,28,True,False,True,False,True,True,False,True,False,1
1015,21,1784901693,1784901694,2026-07-24,22,自主定向回复,13,2,70,True,True,True,False,False,True,False,True,True,14
1016,21,1784901709,1784901709,2026-07-24,22,被点名/被回复,1,1,4,True,False,True,False,True,True,False,True,True,16
1017,21,1784901739,1784901739,2026-07-24,22,被点名/被回复,10,1,18,True,False,True,False,True,True,False,True,False,1
1018,21,1784901741,1784901741,2026-07-24,22,自主定向回复,1,1,21,True,False,True,False,False,True,False,True,True,3
1019,21,1784901778,1784901780,2026-07-24,22,被点名/被回复,4,2,41,True,False,True,False,True,True,False,True,False,3
1020,21,1784901808,1784901808,2026-07-24,22,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,9
1021,21,1784901828,1784901828,2026-07-24,22,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,12
1022,21,1784901844,1784901844,2026-07-24,22,自主定向回复,3,1,4,True,True,True,False,False,True,False,True,False,17
1023,21,1784901875,1784901877,2026-07-24,22,连续对话,14,2,0,False,True,False,False,False,False,False,True,True,12
1024,21,1784901910,1784901910,2026-07-24,22,被点名/被回复,1,1,8,True,False,True,False,True,True,False,True,False,11
1025,21,1784901938,1784901938,2026-07-24,22,连续对话,0,1,0,False,False,False,True,False,False,False,True,True,3
1026,21,1784901944,1784901946,2026-07-24,22,被点名/被回复,2,2,55,True,False,True,False,True,True,False,True,True,7
1027,21,1784902146,1784902146,2026-07-24,22,被点名/被回复,6,1,25,True,True,True,False,True,True,False,True,False,1
1028,21,1784902150,1784902150,2026-07-24,22,连续对话,3,1,31,True,True,False,False,False,False,False,True,False,4
1029,21,1784902169,1784902170,2026-07-24,22,自主定向回复,2,2,32,True,True,True,False,False,True,False,True,True,1
1030,21,1784902195,1784902195,2026-07-24,22,被点名/被回复,3,1,13,True,False,True,False,True,True,True,True,False,2
1031,21,1784902238,1784902238,2026-07-24,22,自主定向回复,2,1,150,True,False,True,False,False,True,False,True,False,1
1032,21,1784902272,1784902272,2026-07-24,22,自主定向回复,2,1,50,True,True,True,False,False,True,False,True,False,17
1033,21,1784902346,1784902346,2026-07-24,22,自主定向回复,4,1,42,True,False,True,False,False,True,False,True,False,10
1034,21,1784902448,1784902448,2026-07-24,22,自主定向回复,6,1,30,True,False,True,False,False,True,False,True,False,30
1035,21,1784902643,1784902643,2026-07-24,22,自主定向回复,14,1,38,True,False,True,False,False,True,False,True,False,26
1036,21,1784903052,1784903052,2026-07-24,22,环境话题加入,0,1,17,True,True,False,False,False,False,False,True,False,5
1037,21,1784903162,1784903162,2026-07-24,22,连续对话,11,1,24,True,True,False,False,False,False,False,True,False,2
1038,21,1784903229,1784903231,2026-07-24,22,连续对话,1,2,0,False,True,False,False,False,False,False,True,False,7
1039,21,1784903562,1784903562,2026-07-24,22,环境话题加入,36,1,47,True,True,False,False,False,False,False,True,False,1
1040,21,1784903652,1784903652,2026-07-24,22,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,16
1041,21,1784903697,1784903697,2026-07-24,22,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,5
1042,21,1784903722,1784903722,2026-07-24,22,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,8
1043,21,1784903760,1784903760,2026-07-24,22,连续对话,2,1,51,True,True,False,False,False,False,False,True,False,10
1044,21,1784903916,1784903916,2026-07-24,22,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,15
1045,21,1784903943,1784903943,2026-07-24,22,连续对话,2,1,20,True,True,False,False,False,False,False,True,False,3
1046,21,1784904062,1784904062,2026-07-24,22,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,7
1047,21,1784904167,1784904167,2026-07-24,22,连续对话,4,1,25,True,True,False,False,False,False,False,True,True,14
1048,21,1784904406,1784904406,2026-07-24,22,被点名/被回复,4,1,0,False,True,False,False,True,False,False,True,False,29
1049,21,1784904795,1784904795,2026-07-24,22,环境话题加入,5,1,0,False,True,False,False,False,False,False,True,False,20
1050,21,1784904831,1784904831,2026-07-24,22,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,3
1051,21,1784904938,1784904938,2026-07-24,22,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,1
1052,21,1784904960,1784904967,2026-07-24,22,连续对话,10,2,42,True,False,False,True,False,False,False,True,False,4
1053,21,1784904973,1784904978,2026-07-24,22,连续对话,2,2,62,True,False,False,False,False,False,False,True,True,1
1054,21,1784905021,1784905021,2026-07-24,22,被点名/被回复,2,1,14,True,False,False,False,True,False,False,True,False,2
1055,21,1784905051,1784905059,2026-07-24,22,连续对话,0,2,12,True,True,False,True,False,False,False,True,False,8
1056,21,1784905077,1784905077,2026-07-24,22,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,2
1057,21,1784905086,1784905088,2026-07-24,22,连续对话,4,2,12,True,True,False,True,False,False,False,True,False,2
1058,21,1784905091,1784905091,2026-07-24,22,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,0
1059,21,1784905188,1784905188,2026-07-24,22,连续对话,9,1,22,True,True,False,False,False,False,False,True,False,0
1060,21,1784905532,1784905532,2026-07-24,23,环境话题加入,2,1,33,True,True,False,False,False,False,False,True,False,5
1061,21,1784905698,1784905698,2026-07-24,23,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,4
1062,21,1784905709,1784905709,2026-07-24,23,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,2
1063,21,1784905762,1784905762,2026-07-24,23,连续对话,6,1,0,False,True,False,False,False,False,False,True,False,3
1064,21,1784906199,1784906199,2026-07-24,23,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,10
1065,21,1784906577,1784906578,2026-07-24,23,环境话题加入,3,2,0,False,True,False,False,False,False,False,True,True,12
1066,21,1784907140,1784907140,2026-07-24,23,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,28
1067,21,1784907172,1784907172,2026-07-24,23,连续对话,4,1,22,True,True,False,False,False,False,False,True,False,21
1068,21,1784907321,1784907321,2026-07-24,23,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,1
1069,21,1784907471,1784907471,2026-07-24,23,连续对话,11,1,58,True,True,False,False,False,False,False,True,True,4
1070,21,1784907478,1784907478,2026-07-24,23,被点名/被回复,2,1,14,True,False,False,False,True,False,False,True,False,38
1071,21,1784907517,1784907531,2026-07-24,23,连续对话,1,2,41,True,True,False,False,False,False,False,True,True,16
1072,21,1784907559,1784907562,2026-07-24,23,被点名/被回复,4,3,21,True,True,False,False,True,False,False,True,False,0
1073,21,1784907656,1784907656,2026-07-24,23,连续对话,4,1,0,False,True,False,False,False,False,False,True,True,4
1074,21,1784907680,1784907683,2026-07-24,23,被点名/被回复,4,2,0,False,True,False,False,True,False,False,False,False,
1075,21,1784907966,1784907966,2026-07-24,23,环境话题加入,2,1,18,True,False,False,False,False,False,False,True,False,93
1076,21,1784908257,1784908262,2026-07-24,23,环境话题加入,1,2,73,True,True,False,False,False,False,False,True,False,30
1077,21,1784908294,1784908294,2026-07-24,23,连续对话,2,1,60,True,False,False,False,False,False,False,True,False,4
1078,21,1784908299,1784908299,2026-07-24,23,自主定向回复,1,1,3,True,False,True,False,False,True,False,True,True,10
1079,21,1784908401,1784908401,2026-07-24,23,被点名/被回复,1,1,2,True,False,True,False,True,True,False,True,True,17
1080,21,1784908419,1784908419,2026-07-24,23,被点名/被回复,1,1,3,True,False,True,False,True,True,False,True,False,10
1081,21,1784908429,1784908429,2026-07-24,23,连续对话,0,1,57,True,False,False,False,False,False,True,True,False,2
1082,21,1784908432,1784908435,2026-07-24,23,连续对话,1,2,19,True,True,False,False,False,False,True,True,True,4
1083,21,1784908442,1784908442,2026-07-24,23,被点名/被回复,2,1,2,True,False,True,False,True,True,False,True,True,18
1084,21,1784908463,1784908474,2026-07-24,23,被点名/被回复,3,3,27,True,True,False,False,True,False,False,True,False,97
